id;identifier;dataset_identifier;RADIO_C14 Std_To;RADIO_CalAMS_;RADIO_CalibC14_From_yrmax;RADIO_CalibC14_From_yrmin;RADIO_CalibC14_To_yrmax;RADIO_CalibC14_To_yrmin;RADIO_CalibC14_yrmax;RADIO_CalibC14_yrmin;RADIO_TL_From;RADIO_TL_To;RADIO_UnknownCal_From;RADIO_UnknownCal_To;RADIO_UnknownRadio_;RADIO_UnknownRadio_>;RADIO;CAL__BP;CAL_From_BP;CAL_To_BP;CAL_DatingMethod;CAL__BP_2;CAL_From_BP_2;CAL_To_BP_2;CAL_DatingMethod_2;CAL_From_BP_3;CAL_To_BP_3;CAL_DatingMethod_3;CAL__BP_4;CAL_From_BP_4;CAL_To_BP_4;CAL_DatingMethod_4;CALENDAR;PER_Notes;PER_BeginBP;PER_BeginBP_From;PER_BeginBP_To;PER_EndBP;PER_EndBP_From;PER_EndBP_To;PER_Notes_2;PER_BeginBP__2;PER_BeginBP_From_2;PER_BeginBP_To_2;PER_EndBP__2;PER_EndBP_From_2;PER_EndBP_To_2;PER_Notes_3;PER_BeginBP_To_3;PER_EndBP_To_3;PERIOD;P1_RADIO_To;P1_RADIO_From;P2_RADIO_To;P2_RADIO_From;P3_CAL_To;P3_CAL_From;P4_PER_To;P4_PER_From;UniqueFrom;UniqueTo;Chosen_C14;Chosen_OtherRadio;Chosen_Calendar;Chosen_Period;RadioAndCalendarAvailable;NoDtaes;C14_older_than_30000BP;AgeErrorMinus;AgeErrorOrPlusError;From_Method;From_AgeErrorOrPlusError;From_AgeErrorMinus;To_Method;To_AgeErrorOrPlusError;To_AgeErrorMinus;AgeFrom;AgeTo
2647;Storaborg|COUN000320|F10S;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2648;Storaborg|COUN000320|F25W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2649;Storaborg|COUN000320|F30S;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2650;Storaborg|COUN000320|F30W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2651;Storaborg|COUN000320|F35S;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2652;Storaborg|COUN000320|F40S;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2653;Storaborg|COUN000320|F40W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2654;Storaborg|COUN000320|F45W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2655;Storaborg|COUN000320|F55S;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2656;Storaborg|COUN000320|F55W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2657;Storaborg|COUN000320|F60S;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2658;Storaborg|COUN000320|F60W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2659;Storaborg|COUN000320|F65S;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2660;Storaborg|COUN000320|F65W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2661;Storaborg|COUN000320|F6aS;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2662;Storaborg|COUN000320|F70N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2663;Storaborg|COUN000320|F70W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2664;Storaborg|COUN000320|F75W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2665;Storaborg|COUN000320|F80W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2666;Storaborg|COUN000320|F90W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2667;Storaborg|COUN000320|G0N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2668;Storaborg|COUN000320|G20N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2669;Storaborg|COUN000320|G25N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2670;Storaborg|COUN000320|G30N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2671;Storaborg|COUN000320|G35N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2672;Storaborg|COUN000320|G40N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2673;Storaborg|COUN000320|G45N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2674;Storaborg|COUN000320|G50N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2675;Storaborg|COUN000320|G50W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2676;Storaborg|COUN000320|G55N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2677;Storaborg|COUN000320|G60N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2678;Storaborg|COUN000320|G65N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2679;Storaborg|COUN000320|G70N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2680;Storaborg|COUN000320|G75N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2681;Storaborg|COUN000320|G85N;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2682;Storaborg|COUN000320|H13_17;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2683;Storaborg|COUN000320|H14;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2684;Storaborg|COUN000320|H14_15;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2685;Storaborg|COUN000320|H14d;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2686;Storaborg|COUN000320|H14f;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2687;Storaborg|COUN000320|H14fi;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2688;Storaborg|COUN000320|H14p;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2689;Storaborg|COUN000320|H14p2;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2690;Storaborg|COUN000320|H14p3;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2691;Storaborg|COUN000320|H14s2;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2692;Storaborg|COUN000320|H15;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2693;Storaborg|COUN000320|H15s2;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2694;Storaborg|COUN000320|H17C;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2695;Storaborg|COUN000320|H17d;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2696;Storaborg|COUN000320|H17E;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2697;Storaborg|COUN000320|H17F;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2698;Storaborg|COUN000320|H18F;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2699;Storaborg|COUN000320|H18Fgw;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2700;Storaborg|COUN000320|H18fk;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2701;Storaborg|COUN000320|H18Fp;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2702;Storaborg|COUN000320|H18Fpm;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2703;Storaborg|COUN000320|H18K;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2704;Storaborg|COUN000320|H18PF;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2705;Storaborg|COUN000320|H19Np;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2706;Storaborg|COUN000320|H20;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2707;Storaborg|COUN000320|H24;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2708;Storaborg|COUN000320|H24c;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2709;Storaborg|COUN000320|H24co;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2710;Storaborg|COUN000320|H25u;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2711;Storaborg|COUN000320|H29a;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2712;Storaborg|COUN000320|H29b;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2713;Storaborg|COUN000320|H29c;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2714;Storaborg|COUN000320|H30;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2715;Storaborg|COUN000320|H30a;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2716;Storaborg|COUN000320|H30b;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2717;Storaborg|COUN000320|H30nwl;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2718;Storaborg|COUN000320|H30nwu;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2719;Storaborg|COUN000320|H32;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2720;Storaborg|COUN000320|H33;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2721;Storaborg|COUN000320|H33W;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2722;Storaborg|COUN000320|H34a;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2723;Storaborg|COUN000320|H34b;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2724;Storaborg|COUN000320|H36a;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2725;Storaborg|COUN000320|H36b;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2726;Storaborg|COUN000320|H37B;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2727;Storaborg|COUN000320|H4;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2728;Storaborg|COUN000320|H7;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2729;Storaborg|COUN000320|H7F;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2730;Storaborg|COUN000320|H7f2;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2731;Storaborg|COUN000320|H7s;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2732;Storaborg|COUN000320|H7s2;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2733;Storaborg|COUN000320|H7s3;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2734;Storaborg|COUN000320|Pr1;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2735;Storaborg|COUN000320|Pr2;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2736;Storaborg|COUN000320|S1:1;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2737;Storaborg|COUN000320|S4:1;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2738;Storaborg|COUN000320|S4:2;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2739;Storaborg|COUN000320|S79_1;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2740;Storaborg|COUN000320|S79_5;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2741;Storaborg|COUN000320|S79_6;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2742;Storaborg|COUN000320|S79_7;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2743;Storaborg|COUN000320|S80_7;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2744;Storaborg|COUN000320|S80_E;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2745;Storaborg|COUN000320|S88_3;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2746;Storaborg|COUN000320|Sof37;Storaborg|COUN000320;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;400;;;0;;;;;;1;;;;;;;0;1082;1082;0;;;;1;;;;;;;;;;;;1082;0
2747;Stralsund|COUN001116|BugsPresence;Stralsund|COUN001116;;;;;;;;;;;;;;;0;;565;;Typo;;;;;;;;;;;;1;;1550;;;400;;;;;;;;;;;;;1;;;;;;565;400;1550;565;400;;;1;;;;;;;;;;;;;565;400
2748;Sutton Common|COUN000322|S13/004;Sutton Common|COUN000322;;;;;;;2700;1997;;;;;;;1;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;1997;2700;;;;;1900;2599;2700;1997;1;;;;;;;;;;;;;;;2700;1997
2749;Sutton Common|COUN000322|S18/034;Sutton Common|COUN000322;;;;;;;2700;1997;;;;;;;1;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;1997;2700;;;;;1900;2599;2700;1997;1;;;;;;;;;;;;;;;2700;1997
2750;Sutton Common|COUN000322|S5/004;Sutton Common|COUN000322;;;;;;;2700;1997;;;;;;;1;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;1997;2700;;;;;1900;2599;2700;1997;1;;;;;;;;;;;;;;;2700;1997
