SEAD_taxonomic_code	SEAD_taxon_id	SEAD_taxon	SEAD_author_name	Dyntaxa_taxonID
47,015002	32388	Curimopsis maritima	(Marsham)	6052274
47,0150061	32391	Curimopsis maritima/setigera	(Marsham)/(Ill.)	6052275
47,004006	32370	Simplocaria deubeli	Gangl.	6052276
47,0040036	32368	Simplocaria metallica/elongata	Sturm/Sahl.	6052277
27,0025	31925	Cantharis / Rhagonycha sp.		6052231
27,002001	31903	Cantharis abdominalis	F.	6052232
27,0020292	39755	Cantharis cryptica/pallida	Ashe/Goeze	6052233
27,0020073	31906	Cantharis fusca/rustica	L./Fall.	6052234
27,002019	31915	Cantharis pagana	Rosen.	6052235
27,002012	31911	Cantharis tristis	F.	6052236
27,006001	31940	Cratosilis denticollis	Schummel	6052237
27,0095	39757	Malthinus/Malthodes sp.		6052238
27,0050065	31934	Rhagonycha testacea/limbata	(L.)/(Thoms.)	6052239
27,005003	31931	Rhagonycha translucida	(Kryn.)	6052240
1,053004	29295	Abax parallelus	(Duft.)	6051662
1,046007	29235	Acupalpus maculatus	(Schaum)	6051663
1,0460075	39640	Acupalpus notatus	Muls. & Rey	6051664
1,0630082	29348	Agonum (Europhilus) sp.		6051665
1,0630083	29349	Agonum (Europhilus) spp.		6051665
1,0630084	29350	Agonum (s.l.) sp.		6051666
1,0630085	29351	Agonum (s.l.) spp.		6051666
1,0620132	29330	Agonum viduum/afrum	(Panz.)/(Duft.)	6051667
1,0650212	29366	Amara aenea/familiaris	(Deg.)/(Duft.)	6051668
1,030003	29127	Asaphidion cyanicorne	(Pand.)	6051669
1,0290052	29031	Bembidion (Chrysobracteon) sp.		6051670
1,0290825	29100	Bembidion (Diplocampa) sp.		6051671
1,0290865	39632	Bembidion (Emphanes) sp.		6051672
1,0291046	29123	Bembidion (Ocydromus) sp.		6051673
1,0291047	29124	Bembidion (Peryphus) sp.		6051674
1,0291048	29125	Bembidion (Philochthus) sp.		6051675
1,0290655	29078	Bembidion (Testediolum) sp.		6051676
1,029034	29060	Bembidion ascendens	Daniel	6051677
1,029068	29082	Bembidion callosum	Küster	6051678
1,0290815	29098	Bembidion clarkii/transparens	(Dawson)/(Gebler)	6051679
1,0290148	29047	Bembidion crenulatum/fellmanni	Sahl./(Mann.)	6051680
1,0290149	39628	Bembidion difficile/fellmanni	(Mann.)/(Mots.)	6051681
1,029072	29086	Bembidion elongatum	Dej.	6051682
1,02904	29063	Bembidion fulvipes	Sturm	6051683
1,029066	29079	Bembidion glaciale	Heer	6051685
1,0290741	29087	Bembidion grisvardi	Dew.	6051686
1,0290742	29088	Bembidion grisvardi/ibericum	Dew./Pioc.	6051687
1,0291025	29118	Bembidion guttula/mannerheimi	(F.)/Sahl.	6051688
1,0290661	29080	Bembidion jacqueti	Jeannel	6051689
1,0290111	29036	Bembidion lampros/properans	(Hbst)/(Steph.)	6051690
1,0290862	29103	Bembidion normannum/minimum	Dej./(F.)	6051691
1,0290872	39633	Bembidion normannum/tenellum	Dej./Er.	6051692
1,029071	29085	Bembidion ruficorne	Sturm	6051693
1,0290775	29093	Bembidion schueppelii/gilvipes	Dej./Sturm	6051694
1,029069	29084	Bembidion stomoides	Dej.	6051695
1,0290047	29029	Bembidion velox/lapponicum	(L.)/Zett.	6051696
1,045003	29223	Bradycellus sharpii	Joy	6051697
1,0560062	29306	Calathus melanocephalus/cinctus	(L.)/Mots.	6051698
1,0040347	28920	Carabus (Pachystus) sp.		6051699
1,004004	28901	Carabus depressus	Bon.	6051700
1,0040341	28917	Carabus maeander	Fisch.	6051701
1,0040074	39622	Carabus violaceus spp. purpurescens	F.	6051702
1,066002	29395	Chlaenius festivus	(Panz.)	6051703
1,0660062	29399	Chlaenius nigricornis/nitidulus	(F.)/(Schrank)	6051704
1,066009	29401	Chlaenius variegatus	(Geoff.)	6051705
1,0150032	28972	Clivina fossor/collaris	(L.)/(Hbst.)	6051706
1,005004	28922	Cychrus attenuatus	(F.)	6051707
1,078002	29448	Cymindis axillaris	(F.)	6051708
1,011103	28959	Diacheila matthewsii	Böcher	6051709
1,043002	29213	Dicheirotrichus obsoletus	(Dej.)	6051710
1,036501	39637	Ditomus capito	Serv.	6051773
1,0790182	29470	Dromius (s.l.) sp.		6051711
1,0790185	29471	Dromius (s.l.) spp.		6051711
1,085001	29483	Drypta dentata	(Rossi)	6051771
1,0270045	39627	Elaphropus haemorrhoidalis	(Ponza)	6051712
1,0270051	29018	Elaphropus walkerianus	(Sharp)	6051713
1,0120022	28964	Elaphrus cupreus/uliginosus	Duft./F.	6051714
1,0120045	28966	Elaphrus tuberculatus	Mäklin	6051715
1,04151	39638	Harpalus (s.l.) sp.		6051716
1,04152	39639	Harpalus (s.l.) spp.		6051716
1,0410686	29203	Harpalus / Ophonus sp.		6051718
1,041036	29183	Harpalus dimidiatus	(Rossi)	6051717
1,0590035	39643	Laemostenus algerinus	(Gory)	6051719
1,0060011	28925	Leistus montanus	Steph.	6051725
1,006006	28927	Leistus nitidus	(Duft.)	6051726
1,0060095	39623	Leistus terminatus/ferrugineus	(Hellwig)/(L.)	6051727
1,069001	29412	Licinus hoffmannseggi	Panz.	6051728
1,052002	29293	Molops piceus	(Panz.)	6051775
1,0070075	28939	Nebria brevicollis/salina	(F.)/Fairm. & Lab.	6051729
1,007016	39624	Nebria castanea	Bon.	6051730
1,0090085	39626	Notiophilus biguttatus/rufipes	(F.)/Curtis	6051731
1,009009	28950	Notiophilus quadripunctatus	Dej.	6051732
1,009006	28947	Notiophilus substriatus	Water.	6051733
1,041011	29165	Ophonus cordatus	(Duft.)	6051734
1,041002	29159	Ophonus sabulicola	(Panz.)	6051735
1,0320035	29142	Patrobus assimilis/atrorufus	Chaud./(Ström)	6051736
1,0500081	29247	Poecilus cupreus/versicolor	(L.)/(Sturm)	6051737
1,0310041	29136	Pogonus chalceus/litoralis	(Marsham)/(Duft.)	6051738
1,031004	29135	Pogonus litoralis	(Duft.)	6051739
1,083001	39650	Polistichus connexus	(Geoff.)	6051777
1,0410688	29205	Pseudoophonus spp.		6052000
1,0510579	29286	Pterostichus (Cryobius) sp.		6051740
1,051085	29292	Pterostichus (Cryobius) spp.		6051740
1,051081	29291	Pterostichus (Haptoderus) sp.		6051741
1,0510202	29261	Pterostichus anthracinus/nigrita	(Panz.)/(Payk.)	6051742
1,0510486	29280	Pterostichus bicolor	Aragona	6051743
1,051007	29251	Pterostichus blandulus	Miller	6051744
1,051057	29281	Pterostichus cristatus	(Dufour)	6051745
1,051016	39641	Pterostichus cursor	Dej.	6051746
1,0510392	29275	Pterostichus externepunctatus	(Dej.)	6051747
1,051041	29276	Pterostichus kokeilii	Miller	6051748
1,0510415	29277	Pterostichus kokeilii/tundrae	Miller/Tsch.	6051749
1,0510575	29282	Pterostichus magus	Mann.	6051750
1,051048	29279	Pterostichus morio	(Duft.)	6051751
1,0510275	29269	Pterostichus niger/melanarius	(Schall.)/(Ill.)	6051752
1,0510192	29259	Pterostichus nigrita/rhaeticus	(Payk.)/Heer	6051753
1,0510252	39642	Pterostichus oblongopunctatus/quadrifoveolatus	(F.)/Letz.	6051754
1,051005	29250	Pterostichus pumilio	(Dej.)	6051755
1,0510121	29254	Pterostichus strenuus/diligens	(Panz.)/(Sturm)	6051756
1,0510581	29288	Pterostichus ventricosus	Méné.	6052001
1,051058	29287	Pterostichus vermiculosus	(Méné.)	6051757
1,0510155	29256	Pterostichus vernalis/chamaeleon	(Panz.)/Mots.	6051758
1,080001	29472	Syntomus obscuroguttatus	(Duft.)	6051759
1,0800041	39649	Syntomus parallelus	(Ballion)	6051760
1,0270102	29022	Tachys (s.l.) sp.		6051761
1,027004	29016	Tachys scutellaris	Steph.	6051762
1,0210447	29013	Trechus (s.l.) sp.		6051763
1,021003	29000	Trechus amplicollis	Fairm.	6051764
1,0210075	29006	Trechus maritimus	Deville	6051765
1,0210441	29010	Trechus obtusus/quadristriatus	Er./(Schr.)	6051766
1,0390022	29157	Trichotichnus laevicollis/nitens	(Duft.)/(Heer)	6051780
1,039002	29156	Trichotichnus nitens	(Heer)	6051779
1,064005	39646	Zabrus curtus	(Aud.-Serv.)	6051767
14,0110305	29939	Choleva/Catops sp.		6052297
14,0110306	30151	Choleva/Catops spp.		6052297
14,0015001	30111	Ptomascopus zhangla	Háva	6052956
14,0100021	30132	Sciodrepoides watsoni/fumatus	(Spence)/(Spence)	6052298
87,081006	39966	Agapanthia cardui	(L.)	6052831
87,0270192	33644	Leptura (s.l.) sp.		6052832
87,033002	33662	Trichoferus fasciculatus	(Fald.)	6052833
88,050014	33945	Aphthona melancholica	Weise	6052122
88,054001	34015	Batophila aerata	(Marsham)	6052123
88,045001	33915	Calomicrus circumfusus	(Marsham)	6052124
88,066021	34064	Chaetocnema angustula	(Rosen.)	6052125
88,066014	39989	Chaetocnema arenacea	(All)	6052126
88,0660155	34060	Chaetocnema arida (grp)	Foud.	6052127
88,0660045	34052	Chaetocnema concinna grp	(Marsh.)	6052128
88,0660041	34051	Chaetocnema concinna/picipes	(Marsham)/Steph.	6052129
88,0660125	34058	Chaetocnema confusa grp	(Bohe.)	6052130
88,014001	33775	Cheilotoma musciformis	(Goeze)	6052132
88,0255	33830	Chrysolina / Oreina sp.		6052133
88,0230113	33813	Chrysolina banksi	(F.)	6052134
88,0340082	33863	Chrysomela septentrionalis	Méné type	6052135
88,0020052	33719	Donacia polita	Kunze	6052136
88,062001	34037	Epitrix atropae	Foud.	6052137
88,0350072	33870	Gonioctena nivosa/linnaeana	(Suffr.)/(Schrank)	6052138
88,0065	33765	Lema/Oulema sp.		6052139
88,0420025	33910	Lochmaea capraea/suturalis	(L.)/(Thoms.)	6052140
88,065006	34046	Mantura mathewsi	(Curtis)	6052141
88,057007	34025	Neocrepidodera corpulenta	(Kuts.)	6052142
88,0570045	34024	Neocrepidodera transversa/ferruginea	(Marsham)/(Scop.)	6052143
88,0390072	33898	Neogalerucella sp.		6052144
88,0390075	33899	Neogalerucella spp.		6052144
88,029005	33842	Neophaedon pyritosus	(Rossi)	6052146
88,026004	33831	Oreina alpestris	(Schummel)	6052147
88,026015	33833	Oreina cacaliae	(Schrank)	6052148
88,026018	39977	Oreina frigida	(Weise)	6052149
88,026005	33832	Oreina speciosa	L.	6052150
88,0062061	33762	Oulema melanopus/rufocyanea	(L.)/(Suffr.)	6052151
88,020003	39975	Pachnephorus villosus	(Duft.)	6052152
88,0290071	33844	Phaedon tumidulus	(Germ.)	6052153
88,0360052	33881	Phratora vitellinae/polaris	(L.)/Schneid.	6052154
88,049018	33935	Phyllotreta aerea	All.	6052155
88,04902	33936	Phyllotreta consobrina	(Curtis)	6052156
88,0490174	39982	Phyllotreta diademata/astrachanica	(Foud.)/Lop.	6052157
88,0490042	33924	Phyllotreta nemorum (grp)	(L.)	6052158
88,049024	33938	Phyllotreta nodicornis	(Marsham)	6052159
88,0490122	33931	Phyllotreta ochripes/exclamationis	Curtis/Thun.	6052160
88,0495	39984	Phyllotreta/Psylliodes sp.		6052161
88,0030021	33739	Plateumaris discolor/sericea	(Panz.)/(L.)	6052162
88,064003	34041	Podagrica fuscipes	(F.)	6052163
88,064002	39987	Podagrica malvae	(Ill.)	6052164
88,029006	33843	Sternoplatys segnis	(Weise)	6052166
65,005004	33036	Sulcacis bicornis	(Mellié)	6052834
31,015002	39765	Opetiopalpus bicolor	(Laporte)	6052835
62,0230041	39845	Adalia frigida	(Schneid.)	105674
62,020005	33016	Ceratomegilla ulkei	Crotch	6052251
62,0250021	33006	Coccinella transversoguttata	Fald.	6052252
62,0250061	33011	Coccinella venusta	Weise	6052253
62,015008	32984	Hyperaspis erythrocephala	(F.)	6052254
62,0080152	32964	Scymnus (s.l.) sp.		6052255
62,0080155	32965	Scymnus (s.l.) spp.		6052255
62,0200021	32997	Semiadalia rufocincta	(Muls.)	6052256
60,0240042	32922	Cerylon fagi/histeroides	Bris./(F.)	6052836
60,008001	32897	Endophloeus markovichianus	Pill. & Mitt.	6052958
60,003001	32892	Pycnomerus terebrans	(Ol.)	6052839
55,0080282	32668	Cryptophagus dentatus (grp)	(Hbst)	6052293
55,008042	32680	Cryptophagus pilosus	Gyll.	6052294
55,0040012	32634	Leucohimatium sp.		6052959
55,0155	39827	Ootypus / Ephistemus sp.		6052295
55,001002	32627	Telmatophilus sparganii	(Ahr.)	6052296
53,002001	32566	Cathartus quadricollis	(Guérin)	6052961
53,0173	32606	Laemophloeus (s.l.) sp.		6052841
93,013058	34357	Acentrotypus brunnipes	(Bohe.)	6052329
93,072501	34629	Amaurorhinus bewickianus	(Woll.)	6051783
93,072505	40042	Amaurorhinus sp.		6051782
93,1795	40068	Anoplus/Rhynchaenus sp.		6051784
93,078501	34651	Aphanommata filum	(Muls. & Rey)	6051983
93,01315	34426	Apion (s.l.) sp.		6052330
93,013151	34427	Apion (s.l.) spp.		6052330
93,1375001	34888	Aulacobaris violaceomicans	(Solari)	6051615
93,137002	34880	Baris analis	(Ol.)	6051616
93,137016	40058	Baris cuprirostris	(F.)	6051617
93,0430044	40037	Barynotus liguricus	Solari	6051618
93,0430025	40036	Barynotus obscurus/squamosus	(F.)/Germ.	6051619
93,0370191	34551	Barypeithes sulcifrons	(Bohe.)	6051985
93,019002	34482	Caenopsis waltoni	(Bohe.)	6051987
93,007002	34293	Caenorhinus aeneovirens	(Marsham)	6052842
93,013075	34392	Catapion curtisi	(Steph.)	6052331
93,0261062	34515	Cathormiocerus curviscapus	Seidlitz	6051611
93,0261041	34514	Cathormiocerus myrmecophilus	(Seid)	6051612
93,0261031	34513	Cathormiocerus socius	Bohe.	6051613
93,0261063	34516	Cathormiocerus validiscapus	Roug.	6051614
93,1690022	35009	Ceutorhynchus (s.l.) sp.		6051620
93,1690023	35010	Ceutorhynchus (s.l.) spp.		6051620
93,056003	40040	Coniocleonus excoriatus	(Gyll.)	6051621
93,124019	40053	Donus crinitus	Bohe.	6051989
93,0900085	34695	Dorytomus imbecillus	Faust	6051623
93,0130252	34339	Exapion genistae	(Kirby)	6052332
93,013037	34342	Exapion ulicis	(Forst.)	6052333
93,174014	35030	Gymnetron plantaginis	Eppel.	6051624
93,0130952	34386	Holotrichapion pisi/aethiops	(F.)/(Hbst.)	6052334
93,1155	34824	Hylobius / Pissodes sp.		6051785
93,1800271	35076	Isochnus foliorum/flagellum	(Müll.)/Er.	6051625
93,114006	34818	Lepyrus nordenskioeldi	Faust	6051626
93,114001	34815	Lepyrus volgensis	Faust	6051627
93,116003	34825	Liparus germanus	(L.)	6051628
93,0510025	40038	Lixus brevirostris	Bohe.	6051629
93,173007	35020	Mecinus circulatus	(Marsham)	6051630
93,0755001	40044	Mesites pallidipennis	Bohe.	6051991
93,175003	35038	Miarus plantarum	(Germ.)	6051631
93,1200011	34835	Mitoplinthus caliginosus	(F.)	6051993
93,0920032	34711	Notaris bimaculatus/scirpi	(F.)/(F.)	6052844
93,02405	40029	Omias /Omiamima sp.		1003506
93,0151676	34475	Otiorhynchinae indet.		6051786
93,0150938	40023	Otiorhynchus frescati	Bohe.	6051632
93,0150443	34441	Otiorhynchus fuscipes (grp)	(Ol.)	6051633
93,0150442	34440	Otiorhynchus fuscipes/clavipes	(Ol.)/(Bonsd.)	6051634
93,0150445	40022	Otiorhynchus griseopunctatus	Bohe.	6051635
93,0150871	34451	Otiorhynchus hypocrita	Rosen.	6051636
93,015045	34442	Otiorhynchus laevigatus	(F.)	6051637
93,015059	34448	Otiorhynchus mandibularis	Redt.	6051638
93,0151252	34462	Otiorhynchus nubilus	Bohe.	6051639
93,015156	34466	Otiorhynchus pauxillus	Rosen.	6051640
93,0150921	34454	Otiorhynchus proximus	Stier.	6051641
93,0151222	34461	Otiorhynchus tener	Stierin	6051644
93,015103	34457	Otiorhynchus varius	Bohe.	6051645
93,096001	34724	Pachytychius haematocephalus	(Gyll.)	6051996
93,096004	40048	Pachytychius squamosus	(Gyll.)	6051997
93,0130132	34328	Perapion curtirostre/oblongum	(Germ.)/(Gyll.)	6052335
93,0131452	40021	Phrissotrichum sp.		6052336
93,0210153	40026	Phyllobius pomaceus/calcaratus	Gyll./(F.)	6051646
93,0210072	34488	Phyllobius viridaearis/roboretanus	(Laich.)/Gred.	6051647
93,0210226	34498	Phyllobius/Polydrusus sp.		6051787
93,0210227	34498	Phyllobius/Polydrusus spp.		6051787
93,1440122	34907	Phytobius (s.l.) sp.		6051648
93,1180072	34834	Plinthus sp.		6051649
93,091001	34706	Procas armillatus	(F.)	6052963
93,013001	34314	Pseudaplemonus limonii	(Kirby)	6052338
93,0201019	40025	Pseudomeira parvula	(Seid.)	6051789
93,013124	34408	Pseudoprotapion elegantulum	(Germ.)	6052339
93,015901	34476	Raymondionymus marqueti	(Aubé)	6052965
93,1810022	35084	Rhamphus pulicarius/oxycanthae	(Hbst.)/Marsham)	6051650
93,1800302	35079	Rhynchaenus (s.l.) sp.		6051651
93,1800305	35080	Rhynchaenus (s.l.) spp.		6051651
93,0080093	34304	Rhynchites (Cnaeorhinus) sp.		6052966
93,0080092	34303	Rhynchites (s.l.) sp.		6052845
93,0080095	34305	Rhynchites (s.l.) spp.		6052845
93,008001	34298	Rhynchites pubescens	(F.)	6052846
93,0780032	34643	Rhyncolus elongatus/sculpturatus	(Gyll.)/Waltl	6051652
93,0780061	34644	Rhyncolus strangulatus	Perr.	6051654
93,122501	40052	Rhytidoderes plicatus	Ol.	6051791
93,0440041	34575	Sitona puberulus	Reitter	6051655
93,131004	34870	Sitophilus linearis	(Hbst.)	6052847
93,1310032	34869	Sitophilus oryzae/zeamais	(L.)/Mots.	6052848
93,130002	34865	Sphenophorus abbreviatus	(F.)	6052968
93,0130721	34369	Stenopterapion scutellare	(Kirby)	6052340
93,083001	40046	Stenoscelis submuricatus	(Schön.)	6051793
93,017001	34479	Stomodes gyrosicollis	(Bohe.)	6051795
93,040006	34561	Strophosoma nebulosum	Steph.	6051656
93,1800234	35071	Tachyerges stigma/pseudostigma	(Germ.)/Temp.	6051657
93,167007	35003	Trichosirocalus horridus	(Panz.)	6051658
93,016001	34477	Troglorhynchus anophthalmus	Schmidt	6051999
93,0160019	34478	Troglorhynchus sp.		6051998
93,104024	34751	Tychius cuprifer	(Panz.)	6051659
93,1045	34757	Tychius/Sibinia sp.		6051660
93,160002	34933	Zacladus exiguus	(Ol.)	6051661
45,008009	32347	Anthrenus coloratus	Reitter	6052849
45,0010141	32313	Dermestes leechi	Kalik	6052850
43,008001	32291	Dupophilus brevis	Muls. & Rey	6052970
42,0050042	32262	Elmis maugetii/aenea	(P. Müller)/Latr.	6052851
42,006002	32266	Esolus parallelepipedus	(P. Müller)	6052852
42,0070041	32273	Oulimnius rivularis	(Rosen.)	6052854
42,0070032	39793	Oulimnius tuberculatus/major	P. Muller/Rey	6052855
42,0070022	32271	Oulimnius tuberculatus/troglodytes	(P. Müller)/(Gyll.)	6052856
42,011003	32285	Riolus subviolaceus	(P. Müller)	6052857
42,0115	32288	Riolus/Normandia sp.		6052971
42,004002	32259	Stenelmis consobrina	Dufour	6052858
4,0230215	29645	Agabus affinis/unguicularis	(Payk.)/Thoms.	6052093
4,023006	29629	Agabus biguttatus	(Ol.)	6052094
4,0230112	29635	Agabus bipustulatus/striolatus	(L.)/(L.)	6052095
4,023024	29653	Agabus brunneus	(F.)	6052096
4,0230257	29655	Agabus clavicornis/serricornis	Sharp/(Payk.)	6052097
4,0230271	29662	Agabus confinis (grp)	(Gyll.)	6052098
4,0230225	29651	Agabus congener (grp)	(Thun.)	6052099
4,0230263	29660	Agabus coxalis	Sharp	6052100
4,0235111	29665	Agabus/Ilybius sp.		6052101
4,0235112	29666	Agabus/Ilybius spp.		6052101
4,003001	29522	Bidessus minutissimus	(Germ.)	6052102
4,0015001	39651	Canthydrus diophthalmus	Reiche & Saulcy	6052973
4,0060065	29535	Coelambus unguicularis	Crotch	6052103
4,0270041	29696	Colymbetes dolabratus/striatus	(Payk.)/(L.)	6052104
4,01405	29595	Deronectes (s.l.) sp.		6052105
4,011001	29584	Graptodytes concinnus	(Steph.)	6052106
4,008033	29580	Hydroporus longulus	Muls.	6052107
4,008017	29564	Hydroporus marginatus	(Duft.)	6052108
4,0080105	39653	Hydroporus palustris/incognitus	(L.)/Sharp	6052109
4,0050021	29527	Hydrovatus clypealis	Sharp	6052110
4,001002	29518	Hyphydrus aubei	Gangl.	6052111
4,0160044	29607	Nebrioporus (s.l.) sp.		6052112
4,0160038	39655	Nebrioporus cerisyi	Aubé	6052113
4,0160035	29604	Nebrioporus depressus/elegans	(F.)/(Panz.)	6052114
4,0160031	29602	Nebrioporus elegans	(Panz.)	6052115
4,0170011	29609	Oreodytes davisii	(Curtis)	6052116
4,0260052	29687	Rhantus suturellus/bistriatus	(Harrer)/(Bergs.)	6052117
4,011101	29590	Rhithrodytes crux	(F.)	6052119
4,010001	29583	Stictonectes lepidus	(Ol.)	6052121
34,010002	32063	Agriotes pallidulus	(Ill.)	6052210
34,0100035	39768	Agriotes pallidulus/acuminatus	(Ill.)/(Steph.)	6052211
34,010012	32067	Agriotes sordidus	(Ill.)	6052212
34,0410143	32133	Athous (s.l.) sp.		6052213
34,041011	32130	Athous bicolor	(Goeze)	6052214
34,041014	32131	Athous campyloides	Newman	6052215
34,0300016	32110	Corymbites (s.l.) sp.		6052216
34,0300017	32111	Corymbites (s.l.) spp.		6052216
34,017001	32082	Drasterius bimaculatus	(Rossi)	6052219
34,04301	32141	Hypnoidus (s.l.) sp.		6052220
34,012001	32072	Idolus picipennis	(Bach)	6052223
34,016005	39770	Melanotus dichrous	(Er.)	6052224
34,0160035	32079	Melanotus erythropus/castanipes	(Gmel.)/(Payk.)	6052225
34,0060013	32058	Porthmidius austriacus	(Schrank)	6052229
34,029006	32105	Selatosomus rugosus	(Germ.)	6052230
41,001002	32244	Eucinetus meridionalis	(Cast.)	6052859
36,0020013	32165	Isorhipis melasoides	(Laporte)	6052860
5,0020031	29727	Gyrinus aeratus/marinus	Steph./Gyll.	6052861
5,0020072	29732	Gyrinus substriatus/natator	Steph./(L.)	6052862
3,0030031	29498	Haliplus confinis (grp)	Steph.	6052863
3,0030021	29496	Haliplus obliquus (grp)	(F.)	6052864
3,0030051	29501	Haliplus ruficollis (grp)	Deg.	6052865
44,0020032	32294	Heterocerus fossor/flexuosus	Kies./Steph.	6052866
10,0040025	29991	Chetabraeus sp.		1002459
10,006001	29996	Halacritus punctum	(Aubé)	6052288
10,033006	30066	Hister (s.l.) sp.		6052289
10,03301	30067	Hister (s.l.) spp.		6052289
10,0125	39677	Hypocacculus/Hypocaccus sp.		6052290
10,017001	30030	Kissister minimus	Laporte	6052292
7,0010035	29748	Hydraena britteni/riparia	Joy/Kug.	6052026
7,0010102	29752	Hydraena britteni/rufipes	Joy/Curtis	6052027
7,0010037	29749	Hydraena coopei	Angus	6052028
7,001012	29753	Hydraena pygmaea	Water.	6052029
7,00101	29751	Hydraena rufipes	Curtis	6052030
7,0030082	29801	Limnebius nitidus/aluta	(Marsh.)/Bedel	6052031
7,0030025	39662	Limnebius truncatellus/papposus	(Thun.)/Muls.	6052032
7,0020081	29772	Ochthebius aeneus	Steph.	6052033
7,0020052	29766	Ochthebius dilatatus/auriculatus	Steph./Rey	6052034
7,002016	29783	Ochthebius exaratus	Muls.	6052035
7,002002	29763	Ochthebius exsculptus	Germ.	6052036
7,0020055	29767	Ochthebius figueroi	Garrido	6052037
7,0020111	29778	Ochthebius foveolatus	Germ.	6052038
7,002001	29762	Ochthebius granulatus	Muls.	6052039
7,0020093	29776	Ochthebius nanus	Steph.	6052040
7,0020131	29781	Ochthebius pedicularius	Kuw. Type	6052041
7,002015	29782	Ochthebius punctatus	Steph.	6052042
7,0020185	39661	Ochthebius pusillus/viridis	Steph./Peyr.	6052043
9,010003	29923	Anacaena bipustulata	(Marsham)	6052044
9,0100033	39673	Anacaena bipustulata/lutescens	(Marsham)/(Steph.)	6052045
9,0100029	29922	Anacaena limbata/bipustulata	(F.)/(Marsham)	6052046
9,018003	29976	Berosus affinis	Brullé	6052047
9,0030225	39668	Cercyon arenarius	Rey	6052048
9,0030025	29879	Cercyon littoralis/depressus	(Gyll.)/Steph.	6052049
9,0030195	39667	Cercyon tristis (Ill.) grp		6052050
9,0150022	29966	Chaetarthria seminulum/simillima	(Hbst.)/Vorst & Cuppen	6052051
9,001002	29868	Coelostoma hispanicum	(Küst.)	6052052
9,006001	29910	Crenitis punctatostriata	(Letz.)	6052054
9,0125	39674	Enochrus / Helochares sp.		6052055
9,0130091	29959	Enochrus nigritus	Sharp	6052056
9,0130042	29953	Enochrus ochropterus/quadripunctatus	(Marsh.)/Hbst	6052057
9,0130041	29952	Enochrus quadripunctatus/fuscipennis	Hbst./(Thoms.)	6052058
9,012001	29943	Helochares lividus	(Forst.)	6052059
7,0050035	29820	Helophorus (Empleurus) sp.		6052305
7,005006	29823	Helophorus alternans	Gené	6052306
7,0050093	29831	Helophorus aquaticus/aequalis	(L.)/Thoms.	6052307
7,0050081	29827	Helophorus aquaticus/grandis	(L.)/Ill.	6052308
7,0050231	29849	Helophorus arcticus	Brown	6052309
7,0050154	29837	Helophorus aspericollis	Angus	6052310
7,0050155	29838	Helophorus brevipalpis (grp)	Bedel	6052311
7,005024	29852	Helophorus dorsalis	(Marsham)	6052312
7,0050221	29845	Helophorus flavipes (grp)	F.	6052313
7,0050222	29846	Helophorus flavipes/obscurus	F./Muls	6052314
7,0050083	39665	Helophorus grandis/aequalis	Thoms./Ill.	6052315
7,0050088	39666	Helophorus grandis/maritimus	Ill./Rey	6052316
7,0050211	29843	Helophorus laticollis/strigifrons	Thoms./Thoms.	6052317
7,0050232	29850	Helophorus mongoliensis	Angus	6052318
7,0050282	29857	Helophorus oblongus	LeC.	6052319
7,005023	29848	Helophorus obscurellus	Popp.	6052320
7,0050157	29839	Helophorus orientalis	Mots.	6052321
7,005002	29817	Helophorus porculus	Bedel	6052322
7,0050311	29862	Helophorus praenanus	(Lom.)	6052323
7,005001	29816	Helophorus rufipes	Bosc	6052324
7,0050022	29818	Helophorus rufipes/porculus	Bosc/Bedel	6052325
7,005004	29821	Helophorus schmidti	Villa	6052326
7,0050235	29851	Helophorus splendidus	Sahl.	6052327
9,0080015	29916	Hydrobius convexus	Brullé	6052060
9,0160022	29970	Hydrochara caraboides/flavipes	(L.)/Steven)	6052061
7,0040037	39663	Hydrochus brevis/megaphallus	Hbst/Berge	6052867
7,0040051	29813	Hydrochus flavipennis	Küster	6052868
7,0040012	29807	Hydrochus ignicollis/carinatus	Mots./Germ.	6052869
7,004004	29811	Hydrochus nitidicollis	Muls.	6052870
9,0110092	29935	Laccobius bipunctatus/minutus	(F.)/(L.)	6052062
9,0110105	29937	Laccobius minutus/colon	(L.)/(Steph.)	6052063
9,0040051	39669	Megasternum obscurum/immaculatum	(Marsham)/(Steph.)	6052064
9,007002	29913	Paracymus scutellaris	(Rosen.)	6052065
9,0020041	29873	Sphaeridium scarabaeoides/lunatum	F./(L.)	6052066
58,0085	32859	Corticarina/Cortinicara sp.		6052280
58,0040067	32801	Latridius (s.l.) sp.		6052281
58,008008	32857	Corticaria/Corticarina sp.		6052282
58,0080081	32858	Corticaria/Corticarina spp.		6052282
58,00855	32860	Corticaria/Melanophthalma sp.		6052283
58,0040151	32812	Enicmus histrio/transversus	Joy & Tomlin/(Ol.)	6052284
58,004005	32797	Latridius minutus (grp)	(L.)	6052285
58,0040061	32800	Latridius minutus/pseudominutus	(L.)/(Strand)	6052286
29,008002	31981	Cerapheles lateplagiatus	(Fairm.)	6052871
50,006002	32424	Carpophilus sexpustulatus	(F.)	6052877
50,0085	39807	Meligethes/Epuraea sp.		6052974
50,0100031	32504	Omosita discoidea/colon	(F.)/(L.)	6052878
